Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Resignation_Date
210,Legal,Male,42,Consultant,2020-11-19 00:00:00,9,Bachelor,2,6600,58,39,13,3,41,14,23,0,4.32,False,
211,Finance,Female,26,Specialist,2016-11-26 00:00:00,3,High School,4,6300,41,47,26,2,72,7,98,0,2.86,False,
213,Operations,Male,28,Developer,2015-11-21 00:00:00,1,Bachelor,4,7000,32,16,10,9,51,6,21,0,4.27,False,
214,Legal,Female,32,Specialist,2015-04-26 00:00:00,4,Master,5,6750,49,5,11,6,49,17,99,1,2.42,True,2019-03-25
215,Operations,Female,25,Developer,2021-08-01 00:00:00,4,High School,3,6500,34,25,1,5,53,1,69,0,1.75,False,
217,Operations,Female,42,Engineer,2020-01-07 00:00:00,4,Master,2,7200,54,12,17,8,72,7,5,0,4.58,False,
218,Legal,Female,22,Analyst,2023-02-27 00:00:00,6,High School,4,5600,42,7,11,5,72,2,7,0,4.77,False,
219,Engineering,Male,23,Engineer,2019-12-19 00:00:00,4,Bachelor,5,9000,55,12,5,11,44,1,95,1,4.14,False,
222,Customer Support,Male,50,Developer,2019-09-11 00:00:00,8,Bachelor,5,7500,32,7,2,9,72,10,14,1,4.74,False,
223,Legal,Male,32,Analyst,2018-03-25 00:00:00,3,Bachelor,1,4400,45,35,25,12,64,12,52,0,4.98,True,2018-12-04
225,Sales,Female,53,Specialist,2020-07-25 00:00:00,3,Master,1,4950,30,21,20,4,64,2,29,1,1.49,True,2023-08-18
227,HR,Female,25,Engineer,2018-07-06 00:00:00,9,Bachelor,5,9000,45,47,18,7,62,15,69,0,1.66,True,2022-12-30
228,Operations,Female,57,Developer,2019-11-18 00:00:00,5,Bachelor,2,6000,40,37,8,5,62,12,53,2,2.83,False,
229,IT,Male,42,Consultant,2015-11-13 00:00:00,3,Bachelor,4,7700,47,29,3,9,47,14,7,2,3.62,False,
230,Legal,Female,39,Engineer,2019-11-17 00:00:00,2,Bachelor,5,9000,41,8,27,3,42,9,70,2,1.39,False,
230,Legal,Female,39,Engineer,2016-07-05 00:00:00,2,Bachelor,5,9000,41,8,27,3,37,9,70,2,1.39,True,2024-06-09
231,Operations,Male,25,Manager,2021-02-14 00:00:00,9,High School,3,7800,58,9,6,9,46,5,56,1,3.1,False,
233,Sales,Female,32,Technician,2021-10-16 00:00:00,9,High School,2,4200,46,28,20,2,34,2,29,1,1.45,True,2020-09-16
234,Finance,Female,57,Analyst,2020-10-03 00:00:00,2,Master,4,5600,58,38,10,6,68,14,58,0,4.13,True,2024-09-28
235,Marketing,Male,32,Analyst,2014-12-31 00:00:00,8,Master,4,5600,36,12,9,11,57,12,91,2,2.65,False,
237,Marketing,Other,44,Technician,2014-09-14 00:00:00,7,Bachelor,1,3850,53,30,3,11,70,15,33,2,3.51,True,2021-12-22
238,Sales,Male,28,Engineer,2019-05-11 00:00:00,2,High School,4,8400,38,9,23,7,57,12,37,0,1.96,True,2024-03-07
238,Sales,Male,28,Engineer,2020-12-11 00:00:00,2,High School,4,8400,38,9,23,7,59,12,37,0,1.96,False,
239,Operations,Female,42,Consultant,2022-04-13 00:00:00,8,High School,4,7700,53,17,18,1,71,16,55,1,4.65,False,
239,Operations,Female,42,Consultant,2015-01-25 00:00:00,8,High School,4,7700,53,17,18,1,57,16,55,1,4.65,True,2023-12-22
241,HR,Male,60,Developer,2022-06-10 00:00:00,1,High School,3,6500,54,12,9,11,53,11,32,0,2.18,False,
241,HR,Male,60,Developer,2015-05-19 00:00:00,1,High School,3,6500,54,12,9,11,36,11,32,0,2.18,True,2024-03-17
242,Engineering,Male,42,Manager,2022-02-25 00:00:00,1,Master,1,6600,41,10,24,4,38,2,8,2,4.72,True,2020-04-08
243,Finance,Male,33,Developer,2015-11-26 00:00:00,6,High School,2,6000,39,38,28,9,42,1,33,2,3.42,False,
244,IT,Female,47,Analyst,2023-01-02 00:00:00,2,Bachelor,2,4800,38,44,4,3,37,11,31,2,1.04,True,2018-10-27
244,IT,Female,47,Analyst,2017-05-26 00:00:00,2,Bachelor,2,4800,38,44,4,3,76,11,31,2,1.04,False,
245,HR,Female,45,Manager,2022-05-19 00:00:00,4,Bachelor,5,9000,48,9,7,1,67,3,65,1,4.79,False,
247,Marketing,Female,24,Technician,2016-07-07 00:00:00,7,Bachelor,4,4900,30,33,20,3,41,15,18,0,1.46,True,2020-08-29
248,HR,Female,43,Analyst,2022-10-09 00:00:00,3,Bachelor,2,4800,57,36,5,4,63,19,37,1,4.81,True,2020-01-01
248,HR,Female,43,Analyst,2023-04-28 00:00:00,3,Bachelor,2,4800,57,36,5,4,60,19,37,1,4.81,False,
249,Legal,Male,32,Consultant,2023-05-11 00:00:00,2,High School,3,7150,35,43,15,10,47,5,75,0,1.49,False,
250,Customer Support,Male,35,Technician,2018-06-28 00:00:00,1,High School,3,4550,51,28,4,9,54,3,84,1,2.03,True,2019-01-21
251,Engineering,Male,56,Technician,2021-10-05 00:00:00,9,Bachelor,2,4200,38,27,14,6,52,6,20,2,2.7,False,
252,IT,Male,35,Consultant,2020-05-28 00:00:00,6,Bachelor,1,6050,59,44,23,4,62,17,25,0,3.76,True,2024-05-07
253,Operations,Male,34,Specialist,2021-12-25 00:00:00,3,Bachelor,3,5850,50,13,27,10,68,9,57,2,4.87,True,2018-12-05
254,Legal,Female,30,Consultant,2017-03-13 00:00:00,9,Master,4,7700,43,31,26,13,40,3,37,1,3.4,False,
255,Marketing,Other,46,Developer,2021-05-12 00:00:00,6,High School,1,5500,47,12,24,9,52,17,3,1,1.05,True,2019-03-13
257,Engineering,Female,45,Specialist,2022-04-08 00:00:00,5,Bachelor,2,5400,31,19,16,12,53,8,12,2,1.61,True,2024-05-26
258,HR,Female,31,Specialist,2023-01-28 00:00:00,5,Bachelor,3,5850,59,19,22,6,66,3,78,0,3.3,True,2024-12-21
259,Sales,Male,26,Technician,2015-02-05 00:00:00,8,Bachelor,5,5250,46,39,25,2,63,16,57,1,3.98,False,
260,Marketing,Male,40,Manager,2017-10-29 00:00:00,4,High School,2,7200,60,25,6,13,43,11,94,1,4.41,False,
261,Marketing,Male,46,Developer,2020-11-19 00:00:00,6,Master,2,6000,60,3,8,13,42,17,93,2,4.27,False,
262,Operations,Female,32,Technician,2015-02-18 00:00:00,4,Bachelor,1,3850,40,25,10,10,64,16,89,1,1.43,True,2020-11-27
263,HR,Female,26,Developer,2017-11-18 00:00:00,6,Master,2,6000,59,39,7,1,80,10,9,0,4.97,False,
264,IT,Male,52,Manager,2015-04-07 00:00:00,4,Master,4,8400,39,30,29,7,71,17,18,1,2.68,False,
265,Marketing,Other,26,Engineer,2019-02-15 00:00:00,3,PhD,4,8400,35,46,2,11,72,3,81,0,3.98,False,
266,IT,Female,34,Technician,2019-06-17 00:00:00,6,PhD,5,5250,40,24,17,6,56,5,4,0,4.18,False,
267,Finance,Male,31,Developer,2016-01-09 00:00:00,8,Bachelor,1,5500,38,29,24,10,69,15,76,0,3.39,True,2018-06-04
269,Operations,Male,39,Technician,2020-04-08 00:00:00,0,High School,2,4200,50,23,29,9,51,9,69,2,4.5,True,2019-03-01
270,IT,Female,52,Manager,2018-07-26 00:00:00,7,Bachelor,3,7800,39,4,20,2,56,9,57,0,1.54,True,2020-02-15
271,Sales,Male,39,Specialist,2019-11-12 00:00:00,3,Bachelor,3,5850,39,40,22,6,64,8,19,0,1.52,True,2021-12-02
272,Operations,Male,31,Consultant,2017-09-24 00:00:00,8,Master,1,6050,57,25,19,5,30,14,25,0,3.33,True,2018-03-04
273,Marketing,Female,44,Manager,2020-07-18 00:00:00,9,Bachelor,5,9000,35,18,28,3,70,8,5,2,2.63,False,
274,Operations,Other,25,Engineer,2021-07-02 00:00:00,8,Bachelor,1,6600,58,30,23,10,64,1,33,1,4.21,True,2021-07-25
275,IT,Male,26,Technician,2017-12-14 00:00:00,1,Bachelor,4,4900,33,21,8,7,67,8,12,0,2.64,False,
276,Marketing,Male,56,Consultant,2015-11-06 00:00:00,1,Bachelor,4,7700,59,19,25,5,53,14,53,2,4.9,False,
277,Engineering,Male,27,Engineer,2017-07-12 00:00:00,1,PhD,4,8400,42,2,15,2,56,8,74,2,1.53,False,
278,Legal,Female,59,Consultant,2024-07-01 00:00:00,4,Bachelor,3,7150,55,19,20,11,66,15,66,0,1.84,True,2019-08-20
279,Operations,Male,34,Developer,2016-12-04 00:00:00,5,Bachelor,3,6500,44,0,19,0,73,7,48,1,1.9,False,
280,Customer Support,Male,54,Consultant,2021-02-05 00:00:00,8,Bachelor,2,6600,56,6,13,7,53,1,49,2,3.92,False,
281,Sales,Female,57,Analyst,2015-12-11 00:00:00,5,Bachelor,1,4400,51,15,15,13,43,19,36,0,2.5,True,2023-10-11
282,Engineering,Female,43,Consultant,2015-02-11 00:00:00,9,Bachelor,5,8250,33,20,5,2,73,14,42,0,3.06,False,
283,Customer Support,Male,36,Engineer,2015-09-23 00:00:00,1,Bachelor,3,7800,55,10,23,0,52,7,45,2,4.79,True,2022-10-09
283,Customer Support,Male,36,Engineer,2022-09-22 00:00:00,1,Bachelor,3,7800,55,10,23,0,59,7,45,2,4.79,False,
284,IT,Female,41,Technician,2023-01-08 00:00:00,6,High School,4,4900,53,45,24,1,54,19,75,2,3.91,True,2018-10-04
285,Marketing,Female,38,Manager,2023-07-18 00:00:00,3,High School,3,7800,40,49,29,2,69,14,66,2,4.85,False,
286,HR,Female,40,Manager,2020-08-12 00:00:00,0,Bachelor,1,6600,59,24,1,14,32,8,2,1,1.65,True,2019-05-20
288,Finance,Male,34,Analyst,2019-02-02 00:00:00,9,Bachelor,5,6000,50,37,21,6,30,14,66,0,4.91,True,2019-03-27
288,Finance,Male,34,Analyst,2016-08-31 00:00:00,9,Bachelor,5,6000,50,37,21,6,67,14,66,0,4.91,False,
290,Legal,Male,42,Analyst,2019-02-16 00:00:00,4,High School,4,5600,43,24,23,7,34,1,5,0,2.29,True,2023-03-17
291,Engineering,Male,40,Consultant,2014-10-23 00:00:00,8,High School,4,7700,51,44,23,5,50,19,88,2,3.49,True,2021-09-07
294,Operations,Female,22,Consultant,2023-05-01 00:00:00,8,PhD,4,7700,55,14,9,3,62,2,2,2,2.74,False,
295,Sales,Male,48,Specialist,2018-06-18 00:00:00,3,Bachelor,4,6300,36,0,25,1,55,19,39,0,1.39,True,2023-03-20
296,HR,Female,40,Consultant,2021-08-28 00:00:00,2,High School,3,7150,56,10,29,13,62,15,21,2,3.99,False,
298,Customer Support,Female,30,Analyst,2023-12-06 00:00:00,1,PhD,1,4400,34,36,1,0,43,9,76,0,4.39,True,2020-05-01
298,Customer Support,Female,30,Analyst,2023-01-29 00:00:00,1,PhD,1,4400,34,36,1,0,51,9,76,0,4.39,False,
299,Engineering,Other,22,Engineer,2015-08-08 00:00:00,7,Bachelor,2,7200,51,40,6,14,73,16,92,1,5.0,False,
300,Finance,Female,53,Technician,2015-11-01 00:00:00,1,Bachelor,2,4200,45,6,23,12,68,9,23,1,2.5,True,2021-02-23
301,Marketing,Male,34,Developer,2019-12-22 00:00:00,2,Master,2,6000,33,49,7,11,51,6,68,0,4.69,False,
303,Sales,Female,57,Analyst,2016-03-09 00:00:00,5,Bachelor,5,6000,57,40,17,12,76,13,19,2,2.01,False,
304,Operations,Male,24,Consultant,2021-02-06 00:00:00,8,Master,1,6050,51,43,5,11,56,18,94,0,1.21,True,2018-08-31
305,Engineering,Male,46,Analyst,2017-10-27 00:00:00,3,Bachelor,1,4400,31,0,5,1,38,7,20,1,4.98,True,2018-12-28
305,Engineering,Male,46,Analyst,2016-08-10 00:00:00,3,Bachelor,1,4400,31,0,5,1,72,7,20,1,4.98,False,
306,Legal,Female,51,Developer,2021-04-23 00:00:00,4,Bachelor,5,7500,51,11,21,14,60,7,77,1,3.65,True,2020-06-27
306,Legal,Female,51,Developer,2022-02-12 00:00:00,4,Bachelor,5,7500,51,11,21,14,57,7,77,1,3.65,False,
307,Engineering,Female,46,Technician,2020-03-07 00:00:00,7,Bachelor,1,3850,40,23,17,14,41,18,26,1,2.97,False,
307,Engineering,Female,46,Technician,2023-02-18 00:00:00,7,Bachelor,1,3850,40,23,17,14,44,18,26,1,2.97,True,2024-04-23
308,Sales,Female,58,Analyst,2017-02-27 00:00:00,2,Master,1,4400,35,29,28,13,44,2,30,0,3.65,True,2023-05-25
309,Marketing,Female,24,Manager,2023-06-29 00:00:00,8,Bachelor,2,7200,45,35,4,1,47,19,53,0,1.11,False,
310,Marketing,Female,35,Consultant,2021-09-16 00:00:00,5,Bachelor,2,6600,55,19,1,9,61,14,76,2,2.32,False,
310,Marketing,Female,35,Consultant,2018-08-13 00:00:00,5,Bachelor,2,6600,55,19,1,9,55,14,76,2,2.32,True,2019-04-15
311,Finance,Female,46,Developer,2019-08-05 00:00:00,1,Master,3,6500,49,15,5,9,69,16,84,2,3.45,False,
312,Customer Support,Male,34,Engineer,2015-12-29 00:00:00,3,High School,3,7800,54,26,29,9,42,6,57,0,2.21,True,2018-11-18
313,Customer Support,Male,47,Consultant,2021-02-16 00:00:00,5,Master,1,6050,35,0,26,12,70,9,90,0,4.23,False,
313,Customer Support,Male,47,Consultant,2020-04-25 00:00:00,5,Master,1,6050,35,0,26,12,61,9,90,0,4.23,True,2021-07-18
314,Engineering,Male,54,Analyst,2017-08-26 00:00:00,0,High School,4,5600,41,11,1,0,68,1,84,0,1.18,True,2021-04-28
314,Engineering,Male,54,Analyst,2021-10-01 00:00:00,0,High School,4,5600,41,11,1,0,50,1,84,0,1.18,False,
315,Sales,Female,43,Manager,2016-01-13 00:00:00,3,High School,2,7200,51,5,25,2,61,2,57,2,1.42,True,2022-09-05
317,Operations,Male,23,Consultant,2019-04-29 00:00:00,5,Master,2,6600,44,29,6,12,44,5,28,2,2.09,False,
318,Finance,Female,27,Engineer,2022-10-07 00:00:00,8,Bachelor,1,6600,60,36,13,9,33,19,66,0,2.49,True,2020-06-21
319,Sales,Female,22,Engineer,2021-04-07 00:00:00,8,High School,3,7800,36,20,1,9,44,16,52,1,3.48,False,
320,Sales,Female,45,Engineer,2019-06-02 00:00:00,7,Bachelor,3,7800,60,13,4,6,48,19,34,1,4.7,False,
321,Finance,Female,36,Specialist,2023-11-19 00:00:00,3,High School,1,4950,34,5,26,2,59,16,41,1,3.53,True,2021-06-05
324,Marketing,Female,34,Consultant,2021-04-01 00:00:00,6,High School,1,6050,52,6,21,14,66,18,58,2,1.59,True,2018-07-22
325,Finance,Male,24,Analyst,2023-09-19 00:00:00,6,High School,4,5600,39,15,15,10,69,16,87,1,2.74,False,
326,HR,Male,57,Developer,2019-07-14 00:00:00,0,Bachelor,4,7000,30,24,9,9,47,5,74,2,3.21,False,
327,Finance,Female,46,Consultant,2015-11-01 00:00:00,8,Bachelor,4,7700,57,21,11,8,55,18,65,2,3.89,False,
328,Finance,Female,22,Developer,2016-07-17 00:00:00,4,High School,5,7500,52,8,19,2,52,7,42,0,4.75,True,2023-10-17
328,Finance,Female,22,Developer,2017-06-19 00:00:00,4,High School,5,7500,52,8,19,2,76,7,42,0,4.75,False,
329,Legal,Other,53,Consultant,2020-10-19 00:00:00,6,Bachelor,2,6600,59,15,21,10,68,5,42,1,1.93,True,2018-02-10
330,Operations,Female,27,Specialist,2016-08-29 00:00:00,1,High School,4,6300,38,21,4,9,65,11,26,2,3.45,False,
333,Operations,Female,31,Engineer,2021-05-12 00:00:00,2,High School,4,8400,34,46,1,9,79,11,68,1,3.28,False,
334,Operations,Male,38,Technician,2018-06-23 00:00:00,8,PhD,2,4200,51,9,28,1,44,15,45,2,1.74,True,2021-03-17
336,IT,Female,28,Consultant,2018-08-25 00:00:00,2,Master,2,6600,50,26,6,8,57,12,83,2,2.63,False,
337,Customer Support,Male,35,Engineer,2023-11-25 00:00:00,7,High School,1,6600,48,4,0,3,64,16,26,1,4.64,False,
338,Operations,Female,55,Developer,2016-06-14 00:00:00,7,Master,1,5500,53,7,26,7,58,19,51,1,1.94,True,2022-10-04
339,Finance,Male,60,Specialist,2020-08-17 00:00:00,0,Bachelor,3,5850,38,47,9,14,65,3,67,0,1.85,True,2022-11-26
339,Finance,Male,60,Specialist,2017-10-22 00:00:00,0,Bachelor,3,5850,38,47,9,14,55,3,67,0,1.85,False,
340,Legal,Female,45,Specialist,2022-09-27 00:00:00,7,Bachelor,4,6300,45,26,14,3,67,3,22,0,1.35,False,
341,Marketing,Male,43,Engineer,2016-01-17 00:00:00,1,Master,1,6600,36,31,3,1,78,8,59,0,3.48,False,
343,Finance,Female,29,Manager,2019-04-12 00:00:00,3,Master,5,9000,50,39,11,1,64,16,6,1,3.11,False,
344,Customer Support,Female,27,Analyst,2022-02-10 00:00:00,3,Bachelor,3,5200,52,20,1,6,42,17,86,0,3.92,True,2021-01-07
345,Operations,Female,56,Developer,2016-02-25 00:00:00,1,Bachelor,4,7000,36,15,16,13,52,19,36,0,2.15,False,
346,Operations,Female,58,Analyst,2022-09-30 00:00:00,6,Bachelor,3,5200,46,15,19,10,66,1,73,0,2.72,False,
346,Operations,Female,58,Analyst,2021-11-12 00:00:00,6,Bachelor,3,5200,46,15,19,10,61,1,73,0,2.72,True,2018-08-17
347,HR,Female,54,Analyst,2016-12-12 00:00:00,5,Bachelor,3,5200,50,15,9,3,51,4,97,2,3.72,False,
348,HR,Male,48,Consultant,2017-02-07 00:00:00,3,Master,3,7150,39,7,28,0,36,2,57,0,1.14,True,2024-07-01
348,HR,Male,48,Consultant,2023-09-14 00:00:00,3,Master,3,7150,39,7,28,0,46,2,57,0,1.14,False,
349,Sales,Male,31,Technician,2017-02-23 00:00:00,7,Bachelor,4,4900,56,19,15,0,41,15,81,1,2.53,True,2019-05-10
350,Engineering,Female,43,Manager,2023-02-15 00:00:00,4,Bachelor,2,7200,59,41,17,13,51,3,9,0,2.02,False,
350,Engineering,Female,43,Manager,2024-08-28 00:00:00,4,Bachelor,2,7200,59,41,17,13,51,3,9,0,2.02,True,2018-06-06
351,IT,Female,26,Developer,2021-04-01 00:00:00,3,Bachelor,4,7000,55,44,23,3,54,6,89,2,3.08,False,
352,HR,Male,43,Engineer,2020-09-25 00:00:00,5,Bachelor,1,6600,54,10,27,4,57,5,32,0,4.88,True,2018-11-02
353,Legal,Female,25,Specialist,2022-09-09 00:00:00,2,Bachelor,3,5850,34,3,18,5,48,4,68,2,4.37,False,
353,Legal,Female,25,Specialist,2017-11-17 00:00:00,2,Bachelor,3,5850,34,3,18,5,35,4,68,2,4.37,True,2023-05-23
354,Legal,Female,44,Analyst,2019-04-05 00:00:00,1,Bachelor,2,4800,55,15,18,13,31,13,41,1,3.33,True,2021-03-27
355,Customer Support,Male,46,Technician,2021-05-14 00:00:00,4,Bachelor,5,5250,50,18,15,9,52,5,11,1,4.78,False,
356,HR,Female,27,Developer,2017-06-08 00:00:00,4,High School,1,5500,54,10,14,0,35,8,94,2,2.31,True,2024-05-20
359,Operations,Male,36,Technician,2020-04-18 00:00:00,5,High School,3,4550,44,39,24,12,55,15,35,1,4.75,False,
360,Finance,Male,52,Consultant,2020-09-11 00:00:00,1,High School,2,6600,38,12,7,13,44,15,10,2,3.55,False,
361,HR,Male,50,Engineer,2019-01-03 00:00:00,1,High School,2,7200,54,42,26,12,74,6,42,1,3.92,False,
361,HR,Male,50,Engineer,2022-02-13 00:00:00,1,High School,2,7200,54,42,26,12,57,6,42,1,3.92,True,2019-03-04
363,IT,Female,30,Specialist,2022-09-19 00:00:00,2,Master,5,6750,45,6,13,0,73,12,92,2,1.82,False,
364,Customer Support,Female,37,Engineer,2020-07-16 00:00:00,0,High School,5,9000,47,2,8,8,78,9,37,1,2.64,False,
365,Legal,Male,40,Technician,2020-07-31 00:00:00,2,High School,3,4550,32,3,24,2,64,7,98,1,3.42,False,
366,Marketing,Male,45,Manager,2022-01-25 00:00:00,3,Bachelor,3,7800,48,39,18,9,44,18,0,2,3.26,False,
367,Marketing,Female,42,Technician,2022-03-25 00:00:00,5,Bachelor,1,3850,42,10,23,5,57,4,28,2,1.03,True,2024-12-11
368,Marketing,Male,39,Manager,2018-12-02 00:00:00,6,Master,4,8400,43,17,8,11,76,1,74,0,3.68,False,
369,Legal,Female,28,Engineer,2023-03-11 00:00:00,8,Master,3,7800,58,11,15,6,56,7,54,0,4.31,False,
370,HR,Other,30,Manager,2023-08-27 00:00:00,9,Master,4,8400,44,21,10,12,58,8,88,2,3.17,False,
371,Engineering,Male,32,Consultant,2016-06-11 00:00:00,6,Bachelor,3,7150,34,14,2,2,77,9,80,0,2.96,False,
372,Customer Support,Male,50,Specialist,2022-01-20 00:00:00,6,Bachelor,5,6750,47,49,12,1,62,3,27,1,2.69,False,
373,Customer Support,Female,27,Specialist,2024-08-18 00:00:00,7,PhD,1,4950,57,19,3,7,49,3,0,0,4.99,True,2019-03-29
375,Operations,Female,37,Manager,2022-01-12 00:00:00,9,High School,4,8400,43,18,16,10,61,5,11,0,2.38,False,
376,HR,Female,43,Analyst,2021-06-16 00:00:00,8,Bachelor,1,4400,55,9,16,13,59,18,80,0,1.08,True,2020-12-15
378,Engineering,Female,33,Developer,2019-02-03 00:00:00,9,Bachelor,4,7000,57,49,28,2,47,14,29,0,3.35,False,
378,Engineering,Female,33,Developer,2017-11-14 00:00:00,9,Bachelor,4,7000,57,49,28,2,40,14,29,0,3.35,True,2022-09-05
379,Sales,Female,53,Engineer,2016-01-22 00:00:00,5,High School,1,6600,33,25,14,13,79,4,40,0,4.22,False,
380,Customer Support,Female,44,Specialist,2015-04-09 00:00:00,5,Bachelor,1,4950,41,14,10,5,57,9,87,2,2.49,True,2022-05-07
381,Operations,Female,26,Technician,2017-12-28 00:00:00,9,High School,3,4550,33,40,25,1,78,14,43,2,3.79,False,
382,Customer Support,Male,42,Specialist,2017-10-10 00:00:00,7,Master,1,4950,43,23,23,13,54,11,32,2,3.49,True,2019-02-28
383,Marketing,Male,36,Specialist,2017-03-28 00:00:00,3,Master,3,5850,55,12,12,3,69,3,58,1,4.11,False,
385,Sales,Female,52,Manager,2024-04-04 00:00:00,4,High School,3,7800,39,28,17,14,45,19,61,1,2.42,False,
386,Operations,Male,31,Manager,2015-06-03 00:00:00,5,High School,3,7800,42,11,23,4,79,11,31,1,4.62,False,
387,Sales,Male,26,Manager,2016-05-14 00:00:00,8,High School,5,9000,32,37,11,14,45,9,64,1,2.21,False,
388,Operations,Female,43,Manager,2022-04-10 00:00:00,0,PhD,2,7200,53,3,7,5,66,17,25,2,1.17,False,
388,Operations,Female,43,Manager,2015-05-11 00:00:00,0,PhD,2,7200,53,3,7,5,68,17,25,2,1.17,True,2024-01-04
391,Engineering,Male,33,Manager,2019-01-03 00:00:00,8,Bachelor,3,7800,32,11,20,4,43,12,76,2,3.72,False,
392,Finance,Male,25,Manager,2019-01-17 00:00:00,3,High School,3,7800,43,33,11,3,56,2,85,0,1.65,False,
393,Finance,Male,35,Technician,2014-12-25 00:00:00,7,Bachelor,3,4550,58,11,10,3,58,13,67,2,4.01,False,
394,Marketing,Female,31,Engineer,2016-12-25 00:00:00,9,Master,4,8400,54,8,23,4,50,9,25,2,4.68,False,
396,Customer Support,Female,39,Developer,2021-04-22 00:00:00,9,High School,1,5500,58,4,20,11,62,3,97,1,2.44,True,2022-03-26
397,Finance,Male,35,Developer,2021-10-23 00:00:00,3,High School,4,7000,40,33,25,12,42,9,96,1,2.0,False,
398,Legal,Male,41,Technician,2020-06-21 00:00:00,6,Bachelor,4,4900,59,8,27,7,30,6,29,0,3.13,True,2019-11-19
399,Finance,Male,25,Technician,2018-10-15 00:00:00,7,High School,1,3850,52,41,3,2,56,16,12,2,1.53,True,2024-02-29
400,HR,Other,31,Technician,2016-05-06 00:00:00,0,Bachelor,2,4200,48,27,6,3,43,17,7,2,4.51,False,
401,Marketing,Female,54,Specialist,2024-05-23 00:00:00,2,Bachelor,3,5850,42,5,21,12,53,13,74,0,4.81,False,
401,Marketing,Female,54,Specialist,2020-01-07 00:00:00,2,Bachelor,3,5850,42,5,21,12,42,13,74,0,4.81,True,2021-10-07
402,Finance,Female,58,Engineer,2016-03-12 00:00:00,5,High School,2,7200,43,23,7,8,69,9,70,2,4.47,False,
403,HR,Male,39,Consultant,2016-01-27 00:00:00,2,High School,4,7700,56,34,9,7,67,4,60,0,1.17,False,
403,HR,Male,39,Consultant,2021-03-19 00:00:00,2,High School,4,7700,56,34,9,7,70,4,60,0,1.17,True,2022-01-21
404,IT,Male,25,Specialist,2017-01-30 00:00:00,4,Bachelor,3,5850,45,1,1,3,54,18,40,1,1.56,False,
406,Sales,Male,41,Engineer,2014-10-13 00:00:00,5,Bachelor,3,7800,42,2,17,14,58,11,73,0,1.81,False,
408,IT,Male,30,Developer,2020-01-31 00:00:00,9,High School,3,6500,41,22,1,2,70,16,41,1,2.31,False,
409,IT,Male,52,Analyst,2015-07-26 00:00:00,4,Bachelor,2,4800,55,47,28,12,32,15,51,1,4.39,True,2021-09-12
410,Engineering,Female,38,Specialist,2020-10-14 00:00:00,0,PhD,2,5400,52,15,29,6,68,14,13,0,3.55,True,2021-11-13
411,Engineering,Male,50,Engineer,2018-02-18 00:00:00,3,Bachelor,5,9000,44,16,19,6,79,6,88,2,2.34,False,
411,Engineering,Male,50,Engineer,2017-01-18 00:00:00,3,Bachelor,5,9000,44,16,19,6,66,6,88,2,2.34,True,2018-12-25
412,Marketing,Male,29,Technician,2023-11-06 00:00:00,8,Bachelor,5,5250,59,29,16,8,73,5,18,1,3.98,False,
413,Customer Support,Male,22,Developer,2022-04-11 00:00:00,7,Bachelor,1,5500,54,12,29,2,35,3,55,0,1.05,True,2019-08-31
414,Engineering,Male,29,Analyst,2019-03-03 00:00:00,6,High School,4,5600,41,5,23,2,48,5,47,2,4.79,False,
417,Operations,Male,42,Manager,2022-08-14 00:00:00,3,Bachelor,2,7200,54,13,24,2,37,4,93,0,1.77,True,2023-10-16
420,Marketing,Male,38,Engineer,2020-09-05 00:00:00,1,High School,4,8400,33,45,25,7,56,8,58,0,2.04,True,2019-09-05
421,Legal,Female,37,Technician,2018-03-22 00:00:00,4,PhD,5,5250,57,1,13,13,58,13,63,0,4.07,False,
421,Legal,Female,37,Technician,2019-06-07 00:00:00,4,PhD,5,5250,57,1,13,13,38,13,63,0,4.07,True,2023-08-08
425,IT,Female,30,Developer,2021-10-14 00:00:00,5,PhD,2,6000,37,0,23,7,56,15,48,0,1.62,False,
425,IT,Female,30,Developer,2015-07-09 00:00:00,5,PhD,2,6000,37,0,23,7,66,15,48,0,1.62,True,2024-07-05
426,Sales,Female,45,Engineer,2020-02-16 00:00:00,1,Bachelor,2,7200,40,38,10,8,68,13,28,2,1.95,False,
427,Finance,Female,22,Developer,2024-01-22 00:00:00,2,Bachelor,5,7500,49,46,21,4,62,15,41,0,3.48,True,2024-05-12
427,Finance,Female,22,Developer,2021-02-20 00:00:00,2,Bachelor,5,7500,49,46,21,4,53,15,41,0,3.48,False,
428,Customer Support,Female,48,Engineer,2016-07-11 00:00:00,7,Bachelor,4,8400,41,12,6,2,78,8,19,1,3.85,False,
429,HR,Male,25,Engineer,2016-12-24 00:00:00,4,High School,2,7200,60,30,23,13,53,4,12,1,2.0,True,2020-02-13
430,IT,Male,50,Manager,2018-05-05 00:00:00,0,Bachelor,2,7200,31,23,27,9,77,18,4,2,2.94,False,
431,Engineering,Female,57,Developer,2021-12-29 00:00:00,2,Bachelor,2,6000,58,9,26,6,44,16,57,1,3.86,True,2024-06-01
